id,item_id,order_id,bar_product_id,qty,total_price
3433898114,NULL,150820597,665950,1.00,0.00
3433898115,NULL,150820597,1386578,1.00,3.61
3433898116,NULL,150820597,1729040,1.00,14.09
3433898117,NULL,150820597,666026,1.00,1.27
3433898118,NULL,150820597,666026,1.00,1.27
3433898119,NULL,150820597,1728534,1.00,14.91
3433898120,NULL,150820597,666026,1.00,1.27
3433898121,NULL,150820597,666010,1.00,13.97
3433898122,NULL,150820598,1403753,1.00,8.72
3433898123,NULL,150820598,2617930,1.00,8.56
3433898124,NULL,150820598,1729064,1.00,8.87
3433898125,NULL,150820598,1728712,1.00,19.97
3433898126,NULL,150820598,665954,1.00,0.00
3433898127,NULL,150820598,1729334,1.00,19.74
3433898128,NULL,150820599,1729013,1.00,16.76
3433898129,NULL,150820599,1728770,1.00,4.83
3433898130,NULL,150820600,1106261,1.00,3.99
3433898131,NULL,150820600,1106261,1.00,3.99
3433898132,NULL,150820600,1728545,1.00,19.68
3433898133,NULL,150820600,1728532,1.00,17.73
3433898134,NULL,150820601,666331,1.00,9.20
3433898135,NULL,150820601,666331,1.00,9.20
3433898136,NULL,150820601,666010,1.00,16.43
3433898137,NULL,150820601,1728540,1.00,15.93
3433898138,NULL,150820601,1086057,1.00,2.97
3433898139,NULL,150820601,666331,1.00,9.20
3433898140,NULL,150820601,666331,1.00,9.20
3433898141,NULL,150820602,1915155,1.00,6.55
3433898142,NULL,150820602,1728540,1.00,15.93
3433898143,NULL,150820602,666010,1.00,16.43
3433898144,NULL,150820602,1387941,1.00,8.00
3433898145,NULL,150820602,666338,1.00,8.00
3433898146,NULL,150820603,1491003,1.00,13.09
3433898147,NULL,150820603,666023,1.00,0.00
3433898148,NULL,150820603,1728714,1.00,16.69
3433898149,NULL,150820604,2618678,1.00,6.00
3433898150,NULL,150820605,1106261,1.00,3.99
3433898151,NULL,150820605,1729013,1.00,16.76
3433898152,NULL,150820605,1728545,1.00,19.68
3433898153,NULL,150820606,1852484,1.00,8.56
3434882332,NULL,150942384,1853737,1.00,7.62
3434882333,NULL,150942384,1853737,1.00,7.62
3434882334,NULL,150942384,1853737,1.00,7.62
3434882335,NULL,150942384,1853737,1.00,7.62
3434882336,NULL,150942384,666225,1.00,8.93
3434882337,NULL,150942384,1728715,1.00,24.24
3434882338,NULL,150942384,666062,1.00,0.00
3434882339,NULL,150942384,666044,1.00,0.00
3434882340,NULL,150942384,666023,1.00,0.00
3434882341,NULL,150942384,1728714,1.00,16.69
3434882342,NULL,150942385,1729013,1.00,16.76
3434882343,NULL,150942385,666023,1.00,0.00
3434882344,NULL,150942385,1728714,1.00,16.69
3434882345,NULL,150942385,665983,1.00,2.99
3434882346,NULL,150942385,1495320,1.00,7.99
3434882347,NULL,150942386,1387941,1.00,8.00
3434882348,NULL,150942386,1387309,1.00,13.99
3434882349,NULL,150942386,666192,1.00,2.97
3434882350,NULL,150942386,1387309,1.00,13.99
3434882351,NULL,150942386,2619061,1.00,13.99
3434882352,NULL,150942386,666192,1.00,2.97
3434882353,NULL,150942387,665954,1.00,0.00
3434882354,NULL,150942387,1729334,1.00,19.74
3434882355,NULL,150942388,666040,1.00,5.97
3434882356,NULL,150942388,1728712,1.00,19.97
3434882357,NULL,150942388,1729273,1.00,32.11
3434882358,NULL,150942388,666043,1.00,0.00
3434882359,NULL,150942388,666062,1.00,0.00
3434882360,NULL,150942388,666044,1.00,0.00
3434882361,NULL,150942389,666259,1.00,7.41
3434882362,NULL,150942389,665960,1.00,0.00
3434882363,NULL,150942389,665960,1.00,0.00
3434882364,NULL,150942389,1728540,1.00,15.93
3434882365,NULL,150942389,666259,1.00,7.41
3434882366,NULL,150942390,665952,1.00,0.00
3434882367,NULL,150942390,1741162,1.00,0.00
3434882368,NULL,150942390,665957,1.00,0.00
3434882369,NULL,150942390,1728545,1.00,19.68
3434882370,NULL,150942391,666240,1.00,9.33
3434882371,NULL,150942391,666240,1.00,9.33
3434882372,NULL,150942391,1728773,1.00,0.00
3434882373,NULL,150942391,1728535,1.00,22.76
3434882374,NULL,150942391,666156,1.00,0.00
3434882375,NULL,150942391,1728712,1.00,19.97
3434882376,NULL,150942392,1728532,1.00,17.73
3434882377,NULL,150942393,1728773,1.00,13.55
3434882378,NULL,150942394,1728545,1.00,19.68
3436615423,NULL,151142421,4054928,1.00,0.00
3436615424,NULL,151142421,666010,1.00,16.43
3436615425,NULL,151142421,666404,1.00,0.00
3436615426,NULL,151142421,2481057,1.00,19.73
3436615427,NULL,151142421,666118,1.00,2.97
3436615428,NULL,151142421,2481057,1.00,19.73
3436615429,NULL,151142421,666040,1.00,5.97
3436615430,NULL,151142422,1729081,1.00,7.79
3436615431,NULL,151142423,716730,1.00,0.00
3436615432,NULL,151142423,668970,1.00,0.00
3436615433,NULL,151142423,667310,1.00,0.00
3436615434,NULL,151142424,1730407,1.00,9.92
3436615435,NULL,151142425,1729498,1.00,8.92
3436615436,NULL,151142425,666179,1.00,0.00
3436615437,NULL,151142425,1375801,1.00,0.00
3436615438,NULL,151142426,1728944,1.00,6.48
3436615439,NULL,151142427,1387934,1.00,13.99
3436615440,NULL,151142427,665969,1.00,0.00
3436615441,NULL,151142428,666190,1.00,14.97
3436615442,NULL,151142428,2618678,1.00,6.00
3436615443,NULL,151142428,1729013,1.00,0.00
3436615444,NULL,151142428,666019,1.00,0.00
3436615445,NULL,151142428,1741919,1.00,15.56
3436615446,NULL,151142428,2661078,1.00,6.00
3436615447,NULL,151142429,666031,1.00,9.20
3436615448,NULL,151142429,666031,1.00,9.20
3436615449,NULL,151142429,1728773,1.00,13.55
3436615450,NULL,151142429,666031,1.00,9.20
3436615451,NULL,151142429,666031,1.00,9.20
3436615452,NULL,151142430,1106261,1.00,3.99
3436615453,NULL,151142430,1106261,1.00,3.99
3436615454,NULL,151142430,1728540,1.00,15.93
3436615455,NULL,151142430,1728540,1.00,15.93
3436615456,NULL,151142430,1491003,1.00,13.09
3436615457,NULL,151142431,1728540,1.00,13.54
3436615458,NULL,151142432,666259,1.00,7.41
3436615459,NULL,151142432,1911615,2.00,11.46
3436615460,NULL,151142432,666004,1.00,7.07
3436615461,NULL,151142432,666004,1.00,7.07
3436615462,NULL,151142433,665960,1.00,0.00
3436615463,NULL,151142433,1729613,1.00,17.22
3436615464,NULL,151142434,665960,1.00,0.00
3436615465,NULL,151142434,1728773,1.00,13.55
3436615466,NULL,151142435,1729013,1.00,16.76
3436615467,NULL,151142435,665983,1.00,2.99
3436615468,NULL,151142435,1094150,1.00,0.00
3436615469,NULL,151142435,666010,1.00,16.43
3436615470,NULL,151142436,1387722,1.67,17.39
3436615471,NULL,151142436,1728534,1.00,17.54
3436615472,NULL,151142437,665960,1.00,0.00
3436615473,NULL,151142438,1853740,1.00,7.62
3436615474,NULL,151142438,1728773,1.00,10.16
3436615475,NULL,151142438,666010,1.00,12.32
3436615476,NULL,151142438,1086185,1.00,3.73
3436615477,NULL,151142439,1730408,1.00,19.83
3436615478,NULL,151142440,1426905,2.00,11.83
3436615479,NULL,151142440,666004,1.00,7.07
3436615480,NULL,151142440,666173,1.00,4.97
3436615481,NULL,151142440,666004,1.00,7.07
3436615482,NULL,151142440,665981,1.00,7.41
3436615483,NULL,151142440,1426905,2.00,11.83
3436615484,NULL,151142440,666004,1.00,7.07
3436615485,NULL,151142440,666004,1.00,7.07
3436615486,NULL,151142440,665981,1.00,7.41
3436615487,NULL,151142441,1728520,0.50,6.21
3436615488,NULL,151142441,1729613,1.00,14.64
3436615489,NULL,151142441,1093825,1.00,2.52
3436615490,NULL,151142442,1728532,1.00,15.07
3436615491,NULL,151142442,1093825,1.00,2.52
3436615492,NULL,151142442,1728520,0.50,6.21
3436615493,NULL,151142443,1106261,1.00,3.99
3436615494,NULL,151142443,1728540,1.00,15.93
3436615495,NULL,151142443,1086057,1.00,2.97
3436615496,NULL,151142444,1729013,1.00,16.76
3436615497,NULL,151142444,665960,1.00,0.00
3436615498,NULL,151142444,1106261,1.00,3.99
3436615499,NULL,151142444,666023,1.00,0.00
3436615500,NULL,151142444,1728714,1.00,16.69
3436615501,NULL,151142444,1728531,1.00,19.73
3443723626,NULL,151963971,1728545,1.00,19.68
3443723627,NULL,151963971,1728944,1.00,12.97
3443723628,NULL,151963971,665952,1.00,0.00
3443723629,NULL,151963971,1113782,1.00,9.48
3459067244,NULL,152163370,1850691,1.00,6.56
3459067245,NULL,152163370,1728715,1.00,24.24
3459067246,NULL,152163370,665995,1.00,0.00
3459067247,NULL,152163370,666044,1.00,0.00
3459067248,NULL,152163370,1728715,1.00,24.24
3459067249,NULL,152163370,666211,1.00,0.00
3459067250,NULL,152163370,666044,1.00,0.00
3459067251,NULL,152163370,1127191,1.00,3.99
3459067252,NULL,152163370,1127191,1.00,3.99
3459067253,NULL,152163371,665950,1.00,0.00
3459067254,NULL,152163371,1086168,1.00,8.97
3459067255,NULL,152163371,1728773,1.00,13.55
3459067256,NULL,152163371,1729332,1.00,14.60
3459067257,NULL,152163371,665952,1.00,0.00
3459067258,NULL,152163371,1734131,1.00,7.81
3459067259,NULL,152163371,665961,1.00,2.97
3459067260,NULL,152163371,1728545,1.00,19.68
3459067261,NULL,152163371,2619825,1.00,8.78
3459067262,NULL,152163371,666030,1.00,0.00
3459067263,NULL,152163372,665960,1.00,0.00
3459067264,NULL,152163372,1728672,1.00,19.77
3459067265,NULL,152163373,1106261,1.00,3.99
3459067266,NULL,152163373,1728545,1.00,19.68
3459067267,NULL,152163373,1106261,1.00,3.99
3459067268,NULL,152163373,666010,1.00,16.43
3459067269,NULL,152163373,1386578,1.00,4.25
3459067270,NULL,152163373,666010,1.00,16.43
3459067271,NULL,152163373,666010,1.00,16.43
3459067272,NULL,152163374,1106261,1.00,3.99
3459067273,NULL,152163374,2618220,1.00,16.65
3459067274,NULL,152163374,666099,1.00,0.00
3459067277,NULL,152163374,1728545,1.00,19.68
3459067280,NULL,152163375,1106261,1.00,3.99
3459067281,NULL,152163375,1106261,1.00,3.99
3459067283,NULL,152163375,1728944,1.00,12.97
3459067285,NULL,152163375,1728654,1.00,19.93
3459067287,NULL,152163375,2462211,1.00,19.84
3459067289,NULL,152163375,1728654,1.00,19.93
3459067292,NULL,152163376,666012,1.00,10.01
3459067294,NULL,152163376,665960,1.00,0.00
3459067296,NULL,152163376,1729613,1.00,17.22
3459067298,NULL,152163377,1106261,1.00,3.99
3459067300,NULL,152163377,1728742,1.00,17.57
3459067302,NULL,152163378,1850693,1.00,7.62
3459067305,NULL,152163378,666284,1.00,8.72
3459067306,NULL,152163378,1730407,1.00,19.84
3459067308,NULL,152163378,1086059,1.00,18.92
3459067310,NULL,152163379,665954,1.00,0.00
3459067312,NULL,152163379,1733631,1.00,19.74
3459067314,NULL,152163379,1106261,1.00,3.99
3459067316,NULL,152163379,1106261,1.00,3.99
3459067317,NULL,152163379,1728531,1.00,19.73
3459067318,NULL,152163380,665960,1.00,0.00
3459067320,NULL,152163380,1106261,1.00,3.99
3459067322,NULL,152163380,665960,1.00,0.00
3459067324,NULL,152163380,2617365,1.00,19.93
3459067326,NULL,152163380,2617365,1.00,19.93
3459067327,NULL,152163380,2617365,1.00,19.93
3459067330,NULL,152163381,666234,1.00,8.43
3459067332,NULL,152163381,665960,1.00,0.00
3459067334,NULL,152163381,665954,1.00,0.00
3459067336,NULL,152163381,1729334,1.00,19.74
3459067338,NULL,152163381,1728770,1.00,4.83
3459067340,NULL,152163382,665960,1.00,0.00
3459067341,NULL,152163382,665960,1.00,0.00
3459067343,NULL,152163382,665960,1.00,0.00
3459067345,NULL,152163382,1728654,1.00,19.93
3459067347,NULL,152163382,1728672,1.00,19.77
3459067349,NULL,152163382,2617611,1.00,17.97
3459067352,NULL,152163382,666038,1.00,0.00
3459067355,NULL,152163383,665960,1.00,0.00
3459067358,NULL,152163383,665960,1.00,0.00
3459067361,NULL,152163383,666010,1.00,16.43
3459067364,NULL,152163383,2617611,1.00,17.97
3459067365,NULL,152163383,666026,1.00,1.49
3459067367,NULL,152163383,666312,1.00,0.00
3459067368,NULL,152163383,666976,1.00,0.00
3459067373,NULL,152163384,666012,1.00,10.01
3459067375,NULL,152163384,665960,1.00,0.00
3459067377,NULL,152163384,1730407,1.00,19.84
3459067379,NULL,152163385,666010,1.00,16.43
3459067380,NULL,152163386,665960,1.00,0.00
3459067381,NULL,152163386,666010,1.00,16.43
3459067382,NULL,152163386,667310,1.00,0.00
3459067394,NULL,152163387,665960,1.00,0.00
3459067396,NULL,152163387,1728654,1.00,19.93
3459067398,NULL,152163388,665960,1.00,0.00
3459067399,NULL,152163388,1106261,1.00,3.99
3459067400,NULL,152163388,1729332,1.00,14.60
3459067405,NULL,152163388,1728654,1.00,19.93
3459067410,NULL,152163389,665960,1.00,0.00
3459067414,NULL,152163389,2617614,1.00,16.87
3459067416,NULL,152163389,1086173,1.00,2.97
3459067417,NULL,152163391,2625446,1.00,8.56
3459067418,NULL,152163391,665960,1.00,0.00
3459067420,NULL,152163391,1728675,1.00,18.78
3459067439,NULL,152163392,666168,1.00,9.33
3459067441,NULL,152163392,665954,1.00,0.00
3459067443,NULL,152163392,1733631,1.00,19.74
3459067444,NULL,152163392,665960,1.00,0.00
3459067446,NULL,152163393,1106261,1.00,3.99
3459067448,NULL,152163393,665954,1.00,0.00
3459067450,NULL,152163393,1729334,1.00,19.74
3459067452,NULL,152163393,1729081,1.00,15.59
3459067454,NULL,152163393,666038,1.00,0.00
3459067456,NULL,152163394,1106261,1.00,3.99
3459067457,NULL,152163394,1729081,1.00,15.59
3459067460,NULL,152163394,1086876,1.00,2.97
3459067479,NULL,152163395,1729081,1.00,15.59
3459460435,NULL,152206515,666094,1.00,10.91
3459460438,NULL,152206515,666380,1.00,10.01
3459460442,NULL,152206515,1728773,1.00,13.55
3459460444,NULL,152206515,1086168,1.00,8.97
3459460445,NULL,152206515,666094,1.00,10.91
3459460446,NULL,152206515,666380,1.00,10.01
3459460447,NULL,152206515,666023,1.00,0.00
3459460448,NULL,152206515,1728714,1.00,16.69
3459460449,NULL,152206515,1085954,1.00,16.38
3459460450,NULL,152206515,666038,1.00,0.00
3459460451,NULL,152206517,666380,1.00,10.01
3459460452,NULL,152206517,666380,1.00,10.01
3459460453,NULL,152206517,666234,1.00,8.43
3459460454,NULL,152206519,1106261,1.00,3.99
3459460485,NULL,152206519,1106261,1.00,3.99
3459460487,NULL,152206519,1728520,1.00,14.60
3459460498,NULL,152206519,1728540,1.00,15.93
3459460500,NULL,152206519,1086057,1.00,2.97
3459460502,NULL,152206519,1728745,1.00,19.50
3459460504,NULL,152206521,1729064,1.00,8.87
3459460515,NULL,152206521,665960,1.00,0.00
3459460527,NULL,152206521,665960,1.00,0.00
3459460529,NULL,152206521,666040,1.00,0.00
3459460531,NULL,152206521,1729081,1.00,15.59
3459460533,NULL,152206521,666038,1.00,0.00
3459460535,NULL,152206521,1728532,1.00,17.73
3459460537,NULL,152206521,1086173,1.00,2.97
3459460538,NULL,152206523,1106261,1.00,3.99
3459460540,NULL,152206523,2617611,1.00,17.97
3459460542,NULL,152206523,758698,1.00,0.00
3459460544,NULL,152206523,1106261,1.00,3.99
3459460546,NULL,152206525,666240,1.00,9.33
3459460548,NULL,152206525,666010,1.00,13.97
3459460550,NULL,152206525,666240,1.00,9.33
3459460553,NULL,152206527,1094150,1.00,11.49
3459460557,NULL,152206527,666025,1.00,2.97
3459460560,NULL,152206527,1729332,1.00,14.60
3459460571,NULL,152206527,1728672,1.00,19.77
3459460573,NULL,152206531,1387635,1.00,5.92
3459460574,NULL,152206531,1391054,1.00,5.92
3459460575,NULL,152206531,1391054,1.00,5.92
3459460576,NULL,152206531,1392481,1.00,5.92
3459460577,NULL,152206531,1106261,1.00,3.99
3459460578,NULL,152206531,1106261,1.00,3.99
3459460579,NULL,152206531,666432,1.00,4.45
3459460596,NULL,152206531,1387635,1.00,5.92
3459460598,NULL,152206531,1106261,1.00,3.99
3459460600,NULL,152206531,1106261,1.00,3.99
3459460602,NULL,152206531,1086728,1.00,15.98
3459460603,NULL,152206531,666099,1.00,0.00
3459460635,NULL,152206531,1728531,1.00,19.73
3459460637,NULL,152206531,1086728,1.00,15.98
3459460639,NULL,152206531,666367,1.00,0.00
3459460640,NULL,152206531,1086728,1.00,15.98
3459460642,NULL,152206531,1958937,1.00,15.97
3459460644,NULL,152206531,1728534,1.00,17.54
3459460646,NULL,152206531,2617365,1.00,19.93
3459460648,NULL,152206531,1728531,1.00,19.73
3459460650,NULL,152206531,1728745,1.00,19.50
3459460652,NULL,152206531,1728534,1.00,17.54
3459460656,NULL,152206531,665960,1.00,0.00
3459460659,NULL,152206531,666433,1.00,3.36
3459460662,NULL,152206531,666433,1.00,3.36
3459460665,NULL,152206531,1495597,1.00,8.97
3459460668,NULL,152206531,1495597,1.00,8.97
3459460670,NULL,152206531,1729617,1.00,6.87
3459460672,NULL,152206533,1106261,1.00,3.99
3459460674,NULL,152206533,665960,1.00,0.00
3459460675,NULL,152206533,665954,1.00,0.00
3459460676,NULL,152206533,1729334,1.00,19.74
3459460677,NULL,152206533,1728672,1.00,19.77
3459460678,NULL,152206535,1106261,1.00,3.99
3459460679,NULL,152206535,665960,1.00,0.00
3459460680,NULL,152206535,1106261,1.00,3.99
3459460681,NULL,152206535,665960,1.00,0.00
3459460682,NULL,152206535,1106261,1.00,3.99
3459460684,NULL,152206535,1106261,1.00,3.99
3459460686,NULL,152206535,1729332,1.00,14.60
3459460689,NULL,152206535,2617614,1.00,16.87
3459460691,NULL,152206535,1728534,1.00,17.54
3459460693,NULL,152206535,1729081,1.00,15.59
3459460695,NULL,152206535,1375801,1.00,0.00
3459460704,NULL,152206537,1106261,1.00,3.99
3459460707,NULL,152206537,1728540,1.00,15.93
3459460709,NULL,152206539,666010,1.00,16.43
3459460711,NULL,152206539,1728742,1.00,17.57
3459460713,NULL,152206539,1106261,1.00,3.99
3459460715,NULL,152206539,1106261,1.00,3.99
3459460717,NULL,152206541,665960,1.00,0.00
3459460719,NULL,152206543,666234,1.00,8.43
3459460721,NULL,152206543,1106261,1.00,3.99
3459460723,NULL,152206543,666023,1.00,0.00
3459460725,NULL,152206543,1728714,1.00,16.69
3459460727,NULL,152206543,665954,1.00,0.00
3459460729,NULL,152206543,1729334,1.00,19.74
3459460731,NULL,152206547,665960,1.00,0.00
3459460733,NULL,152206547,1106261,1.00,3.99
3459460735,NULL,152206547,2617365,1.00,19.93
3459460736,NULL,152206547,665954,1.00,0.00
3459460737,NULL,152206547,1729334,1.00,19.74
3459460739,NULL,152206547,1127191,1.00,3.99
3459460741,NULL,152206549,1728745,1.00,19.50
3459460742,NULL,152206549,1958937,1.00,15.97
3459460743,NULL,152206549,665995,1.00,0.00
3459460744,NULL,152206551,667029,1.00,6.17
3459460749,NULL,152206551,667029,1.00,6.17
3459460751,NULL,152206551,666010,1.00,16.43
3459460753,NULL,152206551,665995,1.00,0.00
3459460755,NULL,152206551,1728654,1.00,19.93
3459460757,NULL,152206553,1106261,1.00,3.99
3459460759,NULL,152206553,1106261,1.00,3.99
3459460761,NULL,152206553,665960,1.00,0.00
3459460763,NULL,152206553,1729613,1.00,17.22
3459460765,NULL,152206553,1728540,1.00,15.93
3459460767,NULL,152206553,1086057,1.00,2.97
3459460769,NULL,152206555,1106261,1.00,3.99
3459460774,NULL,152206555,1086728,1.00,15.98
3459460775,NULL,152206555,666099,1.00,0.00
3459460776,NULL,152206555,666060,1.00,2.99
3459460777,NULL,152206555,1728654,1.00,19.93
3459460778,NULL,152206557,665960,1.00,0.00
3459460779,NULL,152206557,793288,1.00,8.97
3459460781,NULL,152206557,1728654,1.00,19.93
3459460784,NULL,152206557,1728712,1.00,19.97
3459460786,NULL,152206559,1106261,1.00,3.99
3459460788,NULL,152206559,1106261,1.00,3.99
3459460790,NULL,152206559,1106261,1.00,3.99
3459460792,NULL,152206559,665960,1.00,0.00
3459460794,NULL,152206559,1729081,1.00,15.59
3459460796,NULL,152206559,666038,1.00,0.00
3459460798,NULL,152206559,1728672,1.00,19.77
3459460800,NULL,152206559,2617365,1.00,19.93
3459460802,NULL,152206559,1106765,1.00,14.99
3459460811,NULL,152206559,666099,1.00,0.00
3459460813,NULL,152206561,665960,1.00,0.00
3459460814,NULL,152206561,665960,1.00,0.00
3459460815,NULL,152206561,1086059,1.00,18.92
3459460816,NULL,152206561,1728953,1.00,19.63
3459460817,NULL,152206561,665968,1.00,1.17
3459460818,NULL,152206561,2619825,1.00,8.78
3459460820,NULL,152206561,2656217,1.00,1.97
3459460822,NULL,152206563,1107819,1.00,12.97
3459460834,NULL,152206563,2618678,1.00,8.43
3459460837,NULL,152206563,2617614,1.00,16.87
3459460840,NULL,152206564,1728654,1.00,19.93
3459460842,NULL,152206565,1106261,1.00,3.99
3459460844,NULL,152206565,665952,1.00,0.00
3459460846,NULL,152206565,1734316,1.00,8.98
3459460848,NULL,152206565,1388313,1.00,10.43
3459460850,NULL,152206565,665950,1.00,0.00
3459460852,NULL,152206566,665960,1.00,0.00
3459460854,NULL,152206566,1085954,1.00,16.38
3459460857,NULL,152206566,666172,1.00,0.00
3459460859,NULL,152206567,1728773,1.00,13.55
3459460864,NULL,152206567,1730431,1.00,11.81
3459460866,NULL,152206567,2617612,1.00,11.98
3459460869,NULL,152206568,665960,1.00,0.00
3459460870,NULL,152206568,2617613,1.00,19.92
3459460872,NULL,152206569,665960,1.00,0.00
3459460875,NULL,152206569,666010,1.00,16.43
3459460878,NULL,152206569,665995,1.00,0.00
3459460880,NULL,152206570,1106261,1.00,3.99
3459460882,NULL,152206570,1728534,1.00,17.54
3459460884,NULL,152206571,1729040,1.00,16.58
3459460886,NULL,152206571,666038,1.00,0.00
3459460888,NULL,152206572,1106261,1.00,3.99
3459460890,NULL,152206572,1729013,1.00,16.76
3459460891,NULL,152206573,1106261,1.00,3.99
3459460893,NULL,152206573,1106765,1.00,14.99
3459460895,NULL,152206573,666367,1.00,0.00
3459460898,NULL,152206574,1106261,1.00,3.99
3459460901,NULL,152206574,1729040,1.00,16.58
3459460904,NULL,152206575,665960,1.00,0.00
3459460907,NULL,152206575,1728712,1.00,19.97
3459460910,NULL,152206576,665960,1.00,0.00
3459460912,NULL,152206576,1728532,1.00,17.73
3459460916,NULL,152206576,666118,1.00,2.97
3459460919,NULL,152206577,665960,1.00,0.00
3459460921,NULL,152206577,1728535,1.00,22.76
3459460923,NULL,152206577,666156,1.00,0.00
3459460941,NULL,152206578,666311,1.00,9.33
3459460944,NULL,152206578,1729081,1.00,15.59
3459460946,NULL,152206578,1086173,1.00,2.97
3459460949,NULL,152206579,665960,1.00,0.00
3459460952,NULL,152206579,665954,1.00,0.00
3459460955,NULL,152206579,1730058,1.00,19.74
3459460958,NULL,152206580,1728654,1.00,19.93
3459460965,NULL,152206581,2617612,1.00,11.98
3459460967,NULL,152206582,1728773,1.00,13.55
3459460969,NULL,152206583,1728745,1.00,19.50
3460143122,NULL,152286360,665980,1.00,0.00
3460143123,NULL,152286361,1106261,1.00,3.99
3460143124,NULL,152286361,1086944,1.00,7.98
3460143125,NULL,152286361,1850691,1.00,6.56
3460143126,NULL,152286361,665960,1.00,0.00
3460143127,NULL,152286361,665960,1.00,0.00
3460143128,NULL,152286361,1728535,1.00,22.76
3460143129,NULL,152286361,666156,1.00,0.00
3460143130,NULL,152286361,666096,1.00,2.97
3460143131,NULL,152286361,1728654,1.00,19.93
3460143132,NULL,152286361,1086728,1.00,15.98
3460143133,NULL,152286361,1728654,1.00,19.93
3460143134,NULL,152286361,2617614,1.00,16.87
3460143135,NULL,152286361,666099,1.00,0.00
3460143136,NULL,152286361,1127191,1.00,3.99
3460143137,NULL,152286361,1127191,1.00,3.99
3460143138,NULL,152286362,665960,1.00,0.00
3460143139,NULL,152286362,666060,1.00,2.99
3460143140,NULL,152286362,1106261,1.00,3.99
3460143141,NULL,152286362,665954,1.00,0.00
3460143142,NULL,152286362,1730058,1.00,19.74
3460143143,NULL,152286362,984744,1.00,0.00
3460143144,NULL,152286362,1729612,1.00,21.81
3460143145,NULL,152286362,1491003,1.00,13.09
3460143146,NULL,152286362,1086059,1.00,18.92
3460143147,NULL,152286362,1127191,1.00,3.99
3460143148,NULL,152286363,665960,1.00,0.00
3460143149,NULL,152286363,1914261,1.00,6.55
3460143150,NULL,152286363,1107819,1.00,12.97
3460143151,NULL,152286363,1911615,1.00,6.55
3460143152,NULL,152286363,1106261,1.00,3.99
3460143153,NULL,152286363,666128,1.00,10.91
3460143154,NULL,152286363,1911615,2.00,11.46
3460143155,NULL,152286363,1853754,2.00,13.91
3460143156,NULL,152286363,1853754,2.00,13.91
3460143157,NULL,152286363,666019,1.00,0.00
3460143158,NULL,152286363,1734517,1.00,17.98
3460143159,NULL,152286363,665983,1.00,2.99
3460143160,NULL,152286363,666019,1.00,0.00
3460143161,NULL,152286363,1784958,1.00,19.18
3460143162,NULL,152286363,665983,1.00,2.99
3460143163,NULL,152286363,2618679,1.00,26.97
3460143164,NULL,152286363,2618677,1.00,0.00
3460143165,NULL,152286363,2617614,1.00,16.87
3460143166,NULL,152286363,1729498,1.00,17.85
3460143167,NULL,152286363,666179,1.00,0.00
3460143168,NULL,152286363,666026,1.00,1.49
3460143169,NULL,152286363,1729498,1.00,17.85
3460143170,NULL,152286363,666179,1.00,0.00
3460143171,NULL,152286363,1728672,1.00,19.77
3460143172,NULL,152286363,1729081,1.00,15.59
3460143173,NULL,152286363,666038,1.00,0.00
3460143174,NULL,152286363,1958937,1.00,15.97
3460143175,NULL,152286363,666404,1.00,0.00
3460143176,NULL,152286363,1728672,1.00,19.77
3460143177,NULL,152286363,1914261,1.00,6.55
3460143178,NULL,152286363,665960,1.00,0.00
3460143179,NULL,152286363,665960,1.00,0.00
3460143180,NULL,152286363,666128,1.00,10.91
3460143181,NULL,152286363,666404,1.00,0.00
3460143182,NULL,152286363,1911615,2.00,11.46
3460143183,NULL,152286363,665969,1.00,0.00
3460143184,NULL,152286364,1728520,1.00,14.60
3460143185,NULL,152286364,666060,1.00,2.99
3460143186,NULL,152286364,1106261,1.00,3.99
3460143187,NULL,152286364,1728540,1.00,15.93
3460143188,NULL,152286364,666010,1.00,16.43
3460143189,NULL,152286364,666022,1.00,0.00
3460143190,NULL,152286365,1106261,1.00,3.99
3460143191,NULL,152286365,1106261,1.00,3.99
3460143192,NULL,152286365,2618340,1.00,10.30
3460143193,NULL,152286365,1728675,1.00,18.78
3460143194,NULL,152286365,1729498,1.00,17.85
3460143195,NULL,152286365,666179,1.00,0.00
3460143196,NULL,152286365,1730408,1.00,19.83
3460143197,NULL,152286366,1106261,1.00,3.99
3460143198,NULL,152286366,1106261,1.00,3.99
3460143199,NULL,152286366,1106261,1.00,3.99
3460143200,NULL,152286366,1386578,1.00,4.25
3460143201,NULL,152286366,665960,1.00,0.00
3460143202,NULL,152286366,1728742,1.00,17.57
3460143203,NULL,152286366,1728540,1.00,15.93
3460143204,NULL,152286366,1729040,1.00,16.58
3460143205,NULL,152286366,1958937,1.00,15.97
3460143206,NULL,152286366,1728540,1.00,15.93
3460143207,NULL,152286366,665969,1.00,0.00
3460143208,NULL,152286367,1106261,1.00,3.99
3460143209,NULL,152286367,665960,1.00,0.00
3460143210,NULL,152286367,1728540,1.00,15.93
3460143211,NULL,152286367,1729332,1.00,14.60
3460143212,NULL,152286367,666091,1.00,0.00
3460143213,NULL,152286367,667769,1.00,0.00
3460143214,NULL,152286368,2618678,1.00,8.43
3460143215,NULL,152286368,1852484,1.00,8.56
3460143216,NULL,152286368,1728773,1.00,13.55
3460143217,NULL,152286368,1085954,1.00,16.38
3460143218,NULL,152286368,666367,1.00,0.00
3460143219,NULL,152286368,666010,1.00,16.43
3460143220,NULL,152286368,665969,1.00,0.00
